"Date","Time","Test Total Time",,
"01/18/25","12:04:47","(hh:mm:ss): 1:45:57",,
,,,,
"Rated Capacity","Tested Capacity","PASS",,,
"18.00 Ah","13.24 Ah",,,
,,,,
"Cells","Battery Type","Battery Weight",,
"6","Lead Acid","0.000 lbs",,
"Battery Age","Battery Manufacturer","Battery Notes",,
"1.000 mo","","",,
,,,,
"Sample Rate",,,,
"1.000",,,,
,,,,
"Test Current","Graph Type",,,
"7.500 Amps","AmpHrs",,,
,,,,
"Test","Time (s)","Voltage (V)","Current","Temp (F)"
"Battery_Y","515.000","12.446","7.500","999.90"
"Battery_Y","516.000","12.446","7.500","999.90"
"Battery_Y","517.000","12.446","7.500","999.90"
"Battery_Y","518.000","12.446","7.500","999.90"
"Battery_Y","519.000","12.446","7.500","999.90"
"Battery_Y","520.000","12.446","7.500","999.90"
"Battery_Y","521.000","12.446","7.500","999.90"
"Battery_Y","522.000","12.446","7.500","999.90"
"Battery_Y","523.000","12.446","7.500","999.90"
"Battery_Y","524.000","12.446","7.500","999.90"
"Battery_Y","525.000","12.446","7.500","999.90"
"Battery_Y","526.000","12.446","7.500","999.90"
"Battery_Y","527.000","12.446","7.500","999.90"
"Battery_Y","528.000","12.446","7.500","999.90"
"Battery_Y","529.000","12.446","7.500","999.90"
"Battery_Y","530.000","12.446","7.500","999.90"
"Battery_Y","531.000","12.446","7.500","999.90"
"Battery_Y","532.000","12.446","7.500","999.90"
"Battery_Y","533.000","12.446","7.500","999.90"
"Battery_Y","534.000","12.446","7.500","999.90"
"Battery_Y","535.000","12.446","7.500","999.90"
"Battery_Y","536.000","12.446","7.500","999.90"
"Battery_Y","537.000","12.446","7.500","999.90"
"Battery_Y","538.000","12.446","7.500","999.90"
"Battery_Y","539.000","12.446","7.500","999.90"
"Battery_Y","540.000","12.446","7.500","999.90"
"Battery_Y","541.000","12.446","7.500","999.90"
"Battery_Y","542.000","12.446","7.500","999.90"
"Battery_Y","543.000","12.446","7.500","999.90"
"Battery_Y","544.000","12.446","7.500","999.90"
"Battery_Y","545.000","12.446","7.500","999.90"
"Battery_Y","546.000","12.446","7.500","999.90"
"Battery_Y","547.000","12.446","7.500","999.90"
"Battery_Y","548.000","12.446","7.500","999.90"
"Battery_Y","549.000","12.446","7.500","999.90"
"Battery_Y","550.000","12.446","7.500","999.90"
"Battery_Y","551.000","12.446","7.500","999.90"
"Battery_Y","552.000","12.446","7.500","999.90"
"Battery_Y","553.000","12.446","7.500","999.90"
"Battery_Y","554.000","12.446","7.500","999.90"
"Battery_Y","555.000","12.446","7.500","999.90"
"Battery_Y","556.000","12.446","7.500","999.90"
"Battery_Y","557.000","12.446","7.500","999.90"
"Battery_Y","558.000","12.446","7.500","999.90"
"Battery_Y","559.000","12.446","7.500","999.90"
"Battery_Y","560.000","12.446","7.500","999.90"
"Battery_Y","561.000","12.446","7.500","999.90"
"Battery_Y","562.000","12.446","7.500","999.90"
"Battery_Y","563.000","12.446","7.500","999.90"
"Battery_Y","564.000","12.446","7.500","999.90"
"Battery_Y","565.000","12.446","7.500","999.90"
"Battery_Y","566.000","12.446","7.500","999.90"
"Battery_Y","567.000","12.446","7.500","999.90"
"Battery_Y","568.000","12.446","7.500","999.90"
"Battery_Y","569.000","12.446","7.500","999.90"
"Battery_Y","570.000","12.446","7.500","999.90"
"Battery_Y","571.000","12.446","7.500","999.90"
"Battery_Y","572.000","12.446","7.500","999.90"
"Battery_Y","573.000","12.446","7.500","999.90"
"Battery_Y","574.000","12.446","7.500","999.90"
"Battery_Y","575.000","12.446","7.500","999.90"
"Battery_Y","576.000","12.446","7.500","999.90"
"Battery_Y","577.000","12.446","7.500","999.90"
"Battery_Y","578.000","12.446","7.500","999.90"
"Battery_Y","579.000","12.446","7.500","999.90"
"Battery_Y","580.000","12.446","7.500","999.90"
"Battery_Y","581.000","12.446","7.500","999.90"
"Battery_Y","582.000","12.446","7.500","999.90"
"Battery_Y","583.000","12.446","7.500","999.90"
"Battery_Y","584.000","12.446","7.500","999.90"
"Battery_Y","585.000","12.446","7.500","999.90"
"Battery_Y","586.000","12.446","7.500","999.90"
"Battery_Y","587.000","12.446","7.500","999.90"
"Battery_Y","588.000","12.446","7.500","999.90"
"Battery_Y","589.000","12.446","7.500","999.90"
"Battery_Y","590.000","12.446","7.500","999.90"
"Battery_Y","591.000","12.446","7.500","999.90"
"Battery_Y","592.000","12.446","7.500","999.90"
"Battery_Y","593.000","12.446","7.500","999.90"
"Battery_Y","594.000","12.446","7.500","999.90"
"Battery_Y","595.000","12.446","7.500","999.90"
"Battery_Y","596.000","12.446","7.500","999.90"
"Battery_Y","597.000","12.446","7.500","999.90"
"Battery_Y","598.000","12.446","7.500","999.90"
"Battery_Y","599.000","12.446","7.500","999.90"
"Battery_Y","600.000","12.446","7.500","999.90"
"Battery_Y","601.000","12.446","7.500","999.90"
"Battery_Y","602.000","12.446","7.500","999.90"
"Battery_Y","603.000","12.446","7.500","999.90"
"Battery_Y","604.000","12.446","7.500","999.90"
"Battery_Y","605.000","12.446","7.500","999.90"
"Battery_Y","606.000","12.446","7.500","999.90"
"Battery_Y","607.000","12.446","7.500","999.90"
"Battery_Y","608.000","12.446","7.500","999.90"
"Battery_Y","609.000","12.446","7.500","999.90"
"Battery_Y","610.000","12.446","7.500","999.90"
"Battery_Y","611.000","12.446","7.500","999.90"
"Battery_Y","612.000","12.446","7.500","999.90"
"Battery_Y","613.000","12.446","7.500","999.90"
"Battery_Y","614.000","12.446","7.500","999.90"
"Battery_Y","615.000","12.446","7.500","999.90"
"Battery_Y","616.000","12.446","7.500","999.90"
"Battery_Y","617.000","12.446","7.500","999.90"
"Battery_Y","618.000","12.446","7.500","999.90"
"Battery_Y","619.000","12.446","7.500","999.90"
"Battery_Y","620.000","12.446","7.500","999.90"
"Battery_Y","621.000","12.446","7.500","999.90"
"Battery_Y","622.000","12.446","7.500","999.90"
"Battery_Y","623.000","12.446","7.500","999.90"
"Battery_Y","624.000","12.446","7.500","999.90"
"Battery_Y","625.000","12.446","7.500","999.90"
"Battery_Y","626.000","12.446","7.500","999.90"
"Battery_Y","627.000","12.446","7.500","999.90"
"Battery_Y","628.000","12.446","7.500","999.90"
"Battery_Y","629.000","12.446","7.500","999.90"
"Battery_Y","630.000","12.446","7.500","999.90"
"Battery_Y","631.000","12.446","7.500","999.90"
"Battery_Y","632.000","12.446","7.500","999.90"
"Battery_Y","633.000","12.446","7.500","999.90"
"Battery_Y","634.000","12.446","7.500","999.90"
"Battery_Y","635.000","12.446","7.500","999.90"
"Battery_Y","636.000","12.446","7.500","999.90"
"Battery_Y","637.000","12.446","7.500","999.90"
"Battery_Y","638.000","12.446","7.500","999.90"
"Battery_Y","639.000","12.446","7.500","999.90"
"Battery_Y","640.000","12.446","7.500","999.90"
"Battery_Y","641.000","12.446","7.500","999.90"
"Battery_Y","642.000","12.446","7.500","999.90"
"Battery_Y","643.000","12.446","7.500","999.90"
"Battery_Y","644.000","12.446","7.500","999.90"
"Battery_Y","645.000","12.446","7.500","999.90"
"Battery_Y","646.000","12.446","7.500","999.90"
"Battery_Y","647.000","12.446","7.500","999.90"
"Battery_Y","648.000","12.446","7.500","999.90"
"Battery_Y","649.000","12.446","7.500","999.90"
"Battery_Y","650.000","12.446","7.500","999.90"
"Battery_Y","651.000","12.446","7.500","999.90"
"Battery_Y","652.000","12.446","7.500","999.90"
"Battery_Y","653.000","12.446","7.500","999.90"
"Battery_Y","654.000","12.446","7.500","999.90"
"Battery_Y","655.000","12.446","7.500","999.90"
"Battery_Y","656.000","12.446","7.500","999.90"
"Battery_Y","657.000","12.446","7.500","999.90"
"Battery_Y","658.000","12.446","7.500","999.90"
"Battery_Y","659.000","12.446","7.500","999.90"
"Battery_Y","660.000","12.446","7.500","999.90"
"Battery_Y","661.000","12.446","7.500","999.90"
"Battery_Y","662.000","12.446","7.500","999.90"
"Battery_Y","663.000","12.446","7.500","999.90"
"Battery_Y","664.000","12.446","7.500","999.90"
"Battery_Y","665.000","12.446","7.500","999.90"
"Battery_Y","666.000","12.446","7.500","999.90"
"Battery_Y","667.000","12.446","7.500","999.90"
"Battery_Y","668.000","12.446","7.500","999.90"
"Battery_Y","669.000","12.446","7.500","999.90"
"Battery_Y","670.000","12.446","7.500","999.90"
"Battery_Y","671.000","12.446","7.500","999.90"
"Battery_Y","672.000","12.446","7.500","999.90"
"Battery_Y","673.000","12.446","7.500","999.90"
"Battery_Y","674.000","12.446","7.500","999.90"
"Battery_Y","675.000","12.446","7.500","999.90"
"Battery_Y","676.000","12.446","7.500","999.90"
"Battery_Y","677.000","12.446","7.500","999.90"
"Battery_Y","678.000","12.446","7.500","999.90"
"Battery_Y","679.000","12.446","7.500","999.90"
"Battery_Y","680.000","12.446","7.500","999.90"
"Battery_Y","681.000","12.446","7.500","999.90"
"Battery_Y","682.000","12.446","7.500","999.90"
"Battery_Y","683.000","12.446","7.500","999.90"
"Battery_Y","684.000","12.446","7.500","999.90"
"Battery_Y","685.000","12.446","7.500","999.90"
"Battery_Y","686.000","12.446","7.500","999.90"
"Battery_Y","687.000","12.446","7.500","999.90"
"Battery_Y","688.000","12.446","7.500","999.90"
"Battery_Y","689.000","12.446","7.500","999.90"
"Battery_Y","690.000","12.446","7.500","999.90"
"Battery_Y","691.000","12.446","7.500","999.90"
"Battery_Y","692.000","12.446","7.500","999.90"
"Battery_Y","693.000","12.446","7.500","999.90"
"Battery_Y","694.000","12.446","7.500","999.90"
"Battery_Y","695.000","12.446","7.500","999.90"
"Battery_Y","696.000","12.446","7.500","999.90"
"Battery_Y","697.000","12.446","7.500","999.90"
"Battery_Y","698.000","12.446","7.500","999.90"
"Battery_Y","699.000","12.446","7.500","999.90"
"Battery_Y","700.000","12.446","7.500","999.90"
"Battery_Y","701.000","12.446","7.500","999.90"
"Battery_Y","702.000","12.446","7.500","999.90"
"Battery_Y","703.000","12.446","7.500","999.90"
"Battery_Y","704.000","12.446","7.500","999.90"
"Battery_Y","705.000","12.446","7.500","999.90"
"Battery_Y","706.000","12.446","7.500","999.90"
"Battery_Y","707.000","12.446","7.500","999.90"
"Battery_Y","708.000","12.446","7.500","999.90"
"Battery_Y","709.000","12.446","7.500","999.90"
"Battery_Y","710.000","12.446","7.500","999.90"
"Battery_Y","711.000","12.446","7.500","999.90"
"Battery_Y","712.000","12.446","7.500","999.90"
"Battery_Y","713.000","12.446","7.500","999.90"
"Battery_Y","714.000","12.446","7.500","999.90"
"Battery_Y","715.000","12.446","7.500","999.90"
"Battery_Y","716.000","12.446","7.500","999.90"
"Battery_Y","717.000","12.446","7.500","999.90"
"Battery_Y","718.000","12.446","7.500","999.90"
"Battery_Y","719.000","12.446","7.500","999.90"
"Battery_Y","720.000","12.442","7.500","999.90"
"Battery_Y","721.000","12.446","7.500","999.90"
"Battery_Y","722.000","12.446","7.500","999.90"
"Battery_Y","723.000","12.446","7.500","999.90"
"Battery_Y","724.000","12.446","7.500","999.90"
"Battery_Y","725.000","12.446","7.500","999.90"
"Battery_Y","726.000","12.446","7.500","999.90"
"Battery_Y","727.000","12.446","7.500","999.90"
"Battery_Y","728.000","12.446","7.500","999.90"
"Battery_Y","729.000","12.446","7.500","999.90"
"Battery_Y","730.000","12.442","7.500","999.90"
"Battery_Y","731.000","12.442","7.500","999.90"
"Battery_Y","732.000","12.442","7.500","999.90"
"Battery_Y","733.000","12.442","7.500","999.90"
"Battery_Y","734.000","12.442","7.500","999.90"
"Battery_Y","735.000","12.442","7.500","999.90"
"Battery_Y","736.000","12.442","7.500","999.90"
"Battery_Y","737.000","12.442","7.500","999.90"
"Battery_Y","738.000","12.442","7.500","999.90"
"Battery_Y","739.000","12.442","7.500","999.90"
"Battery_Y","740.000","12.442","7.500","999.90"
"Battery_Y","741.000","12.442","7.500","999.90"
"Battery_Y","742.000","12.442","7.500","999.90"
"Battery_Y","743.000","12.442","7.500","999.90"
"Battery_Y","744.000","12.438","7.500","999.90"
"Battery_Y","745.000","12.442","7.500","999.90"
"Battery_Y","746.000","12.438","7.500","999.90"
"Battery_Y","747.000","12.442","7.500","999.90"
"Battery_Y","748.000","12.438","7.500","999.90"
"Battery_Y","749.000","12.438","7.500","999.90"
"Battery_Y","750.000","12.438","7.500","999.90"
"Battery_Y","751.000","12.438","7.500","999.90"
"Battery_Y","752.000","12.438","7.500","999.90"
"Battery_Y","753.000","12.438","7.500","999.90"
"Battery_Y","754.000","12.438","7.500","999.90"
"Battery_Y","755.000","12.438","7.500","999.90"
"Battery_Y","756.000","12.438","7.500","999.90"
"Battery_Y","757.000","12.438","7.500","999.90"
"Battery_Y","758.000","12.438","7.500","999.90"
"Battery_Y","759.000","12.438","7.500","999.90"
"Battery_Y","760.000","12.438","7.500","999.90"
"Battery_Y","761.000","12.438","7.500","999.90"
"Battery_Y","762.000","12.438","7.500","999.90"
"Battery_Y","763.000","12.438","7.500","999.90"
"Battery_Y","764.000","12.438","7.500","999.90"
"Battery_Y","765.000","12.438","7.500","999.90"
"Battery_Y","766.000","12.438","7.500","999.90"
"Battery_Y","767.000","12.438","7.500","999.90"
"Battery_Y","768.000","12.438","7.500","999.90"
"Battery_Y","769.000","12.438","7.500","999.90"
"Battery_Y","770.000","12.438","7.500","999.90"
"Battery_Y","771.000","12.438","7.500","999.90"
"Battery_Y","772.000","12.438","7.500","999.90"
"Battery_Y","773.000","12.438","7.500","999.90"
"Battery_Y","774.000","12.438","7.500","999.90"
"Battery_Y","775.000","12.438","7.500","999.90"
"Battery_Y","776.000","12.438","7.500","999.90"
"Battery_Y","777.000","12.438","7.500","999.90"
"Battery_Y","778.000","12.438","7.500","999.90"
"Battery_Y","779.000","12.438","7.500","999.90"
"Battery_Y","780.000","12.438","7.500","999.90"
"Battery_Y","781.000","12.438","7.500","999.90"
"Battery_Y","782.000","12.438","7.500","999.90"
"Battery_Y","783.000","12.438","7.500","999.90"
"Battery_Y","784.000","12.438","7.500","999.90"
"Battery_Y","785.000","12.438","7.500","999.90"
"Battery_Y","786.000","12.438","7.500","999.90"
"Battery_Y","787.000","12.438","7.500","999.90"
"Battery_Y","788.000","12.438","7.500","999.90"
"Battery_Y","789.000","12.438","7.500","999.90"
"Battery_Y","790.000","12.438","7.500","999.90"
"Battery_Y","791.000","12.438","7.500","999.90"
"Battery_Y","792.000","12.438","7.500","999.90"
"Battery_Y","793.000","12.438","7.500","999.90"
"Battery_Y","794.000","12.438","7.500","999.90"
"Battery_Y","795.000","12.438","7.500","999.90"
"Battery_Y","796.000","12.438","7.500","999.90"
"Battery_Y","797.000","12.438","7.500","999.90"
"Battery_Y","798.000","12.438","7.500","999.90"
"Battery_Y","799.000","12.438","7.500","999.90"
"Battery_Y","800.000","12.438","7.500","999.90"
"Battery_Y","801.000","12.438","7.500","999.90"
"Battery_Y","802.000","12.438","7.500","999.90"
"Battery_Y","803.000","12.438","7.500","999.90"
"Battery_Y","804.000","12.438","7.500","999.90"
"Battery_Y","805.000","12.438","7.500","999.90"
"Battery_Y","806.000","12.438","7.500","999.90"
"Battery_Y","807.000","12.438","7.500","999.90"
"Battery_Y","808.000","12.438","7.500","999.90"
"Battery_Y","809.000","12.438","7.500","999.90"
"Battery_Y","810.000","12.438","7.500","999.90"
"Battery_Y","811.000","12.438","7.500","999.90"
"Battery_Y","812.000","12.438","7.500","999.90"
"Battery_Y","813.000","12.438","7.500","999.90"
"Battery_Y","814.000","12.438","7.500","999.90"
"Battery_Y","815.000","12.438","7.500","999.90"
"Battery_Y","816.000","12.438","7.500","999.90"
"Battery_Y","817.000","12.438","7.500","999.90"
"Battery_Y","818.000","12.438","7.500","999.90"
"Battery_Y","819.000","12.438","7.500","999.90"
"Battery_Y","820.000","12.438","7.500","999.90"
"Battery_Y","821.000","12.438","7.500","999.90"
"Battery_Y","822.000","12.438","7.500","999.90"
"Battery_Y","823.000","12.438","7.500","999.90"
"Battery_Y","824.000","12.438","7.500","999.90"
"Battery_Y","825.000","12.438","7.500","999.90"
"Battery_Y","826.000","12.438","7.500","999.90"
"Battery_Y","827.000","12.438","7.500","999.90"
"Battery_Y","828.000","12.438","7.500","999.90"
"Battery_Y","829.000","12.438","7.500","999.90"
"Battery_Y","830.000","12.438","7.500","999.90"
"Battery_Y","831.000","12.438","7.500","999.90"
"Battery_Y","832.000","12.438","7.500","999.90"
"Battery_Y","833.000","12.438","7.500","999.90"
"Battery_Y","834.000","12.438","7.500","999.90"
"Battery_Y","835.000","12.438","7.500","999.90"
"Battery_Y","836.000","12.438","7.500","999.90"
"Battery_Y","837.000","12.438","7.500","999.90"
"Battery_Y","838.000","12.438","7.500","999.90"
"Battery_Y","839.000","12.438","7.500","999.90"
"Battery_Y","840.000","12.438","7.500","999.90"
"Battery_Y","841.000","12.438","7.500","999.90"
"Battery_Y","842.000","12.438","7.500","999.90"
"Battery_Y","843.000","12.438","7.500","999.90"
"Battery_Y","844.000","12.438","7.500","999.90"
"Battery_Y","845.000","12.438","7.500","999.90"
"Battery_Y","846.000","12.438","7.500","999.90"
"Battery_Y","847.000","12.438","7.500","999.90"
"Battery_Y","848.000","12.438","7.500","999.90"
"Battery_Y","849.000","12.438","7.500","999.90"
"Battery_Y","850.000","12.438","7.500","999.90"
"Battery_Y","851.000","12.438","7.500","999.90"
"Battery_Y","852.000","12.438","7.500","999.90"
"Battery_Y","853.000","12.438","7.500","999.90"
"Battery_Y","854.000","12.438","7.500","999.90"
"Battery_Y","855.000","12.438","7.500","999.90"
"Battery_Y","856.000","12.438","7.500","999.90"
"Battery_Y","857.000","12.438","7.500","999.90"
"Battery_Y","858.000","12.438","7.500","999.90"
"Battery_Y","859.000","12.438","7.500","999.90"
"Battery_Y","860.000","12.434","7.500","999.90"
"Battery_Y","861.000","12.438","7.500","999.90"
"Battery_Y","862.000","12.438","7.500","999.90"
"Battery_Y","863.000","12.434","7.500","999.90"
"Battery_Y","864.000","12.434","7.500","999.90"
"Battery_Y","865.000","12.434","7.500","999.90"
"Battery_Y","866.000","12.434","7.500","999.90"
"Battery_Y","867.000","12.434","7.500","999.90"
"Battery_Y","868.000","12.434","7.500","999.90"
"Battery_Y","869.000","12.434","7.500","999.90"
"Battery_Y","870.000","12.434","7.500","999.90"
"Battery_Y","871.000","12.434","7.500","999.90"
"Battery_Y","872.000","12.434","7.500","999.90"
"Battery_Y","873.000","12.434","7.500","999.90"
"Battery_Y","874.000","12.434","7.500","999.90"
"Battery_Y","875.000","12.430","7.500","999.90"
"Battery_Y","876.000","12.430","7.500","999.90"
"Battery_Y","877.000","12.430","7.500","999.90"
"Battery_Y","878.000","12.430","7.500","999.90"
"Battery_Y","879.000","12.430","7.500","999.90"
"Battery_Y","880.000","12.430","7.500","999.90"
"Battery_Y","881.000","12.430","7.500","999.90"
"Battery_Y","882.000","12.430","7.500","999.90"
"Battery_Y","883.000","12.430","7.500","999.90"
"Battery_Y","884.000","12.430","7.500","999.90"
"Battery_Y","885.000","12.430","7.500","999.90"
"Battery_Y","886.000","12.430","7.500","999.90"
"Battery_Y","887.000","12.430","7.500","999.90"
"Battery_Y","888.000","12.430","7.500","999.90"
"Battery_Y","889.000","12.430","7.500","999.90"
"Battery_Y","890.000","12.430","7.500","999.90"
"Battery_Y","891.000","12.430","7.500","999.90"
"Battery_Y","892.000","12.430","7.500","999.90"
"Battery_Y","893.000","12.430","7.500","999.90"
"Battery_Y","894.000","12.430","7.500","999.90"
"Battery_Y","895.000","12.430","7.500","999.90"
"Battery_Y","896.000","12.430","7.500","999.90"
"Battery_Y","897.000","12.430","7.500","999.90"
"Battery_Y","898.000","12.430","7.500","999.90"
"Battery_Y","899.000","12.430","7.500","999.90"
"Battery_Y","900.000","12.430","7.500","999.90"
"Battery_Y","901.000","12.430","7.500","999.90"
"Battery_Y","902.000","12.430","7.500","999.90"
"Battery_Y","903.000","12.430","7.500","999.90"
"Battery_Y","904.000","12.430","7.500","999.90"
"Battery_Y","905.000","12.430","7.500","999.90"
"Battery_Y","906.000","12.430","7.500","999.90"
"Battery_Y","907.000","12.430","7.500","999.90"
"Battery_Y","908.000","12.430","7.500","999.90"
"Battery_Y","909.000","12.430","7.500","999.90"
"Battery_Y","910.000","12.430","7.500","999.90"
"Battery_Y","911.000","12.430","7.500","999.90"
"Battery_Y","912.000","12.430","7.500","999.90"
"Battery_Y","913.000","12.430","7.500","999.90"
"Battery_Y","914.000","12.430","7.500","999.90"
"Battery_Y","915.000","12.430","7.500","999.90"
"Battery_Y","916.000","12.430","7.500","999.90"
"Battery_Y","917.000","12.430","7.500","999.90"
"Battery_Y","918.000","12.430","7.500","999.90"
"Battery_Y","919.000","12.430","7.500","999.90"
"Battery_Y","920.000","12.430","7.500","999.90"
"Battery_Y","921.000","12.430","7.500","999.90"
"Battery_Y","922.000","12.430","7.500","999.90"
"Battery_Y","923.000","12.430","7.500","999.90"
"Battery_Y","924.000","12.430","7.500","999.90"
"Battery_Y","925.000","12.430","7.500","999.90"
"Battery_Y","926.000","12.430","7.500","999.90"
"Battery_Y","927.000","12.430","7.500","999.90"
"Battery_Y","928.000","12.430","7.500","999.90"
"Battery_Y","929.000","12.430","7.500","999.90"
"Battery_Y","930.000","12.430","7.500","999.90"
